design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ns_2-w_128-opd_2-1,,0,3,3,1.0,0.4444444444444444,2,3,0,5.666666666666667,2.3333333333333335,69.00848531723022,207.02545595169067
ns_2-w_128-opd_2-2,,0,3,3,1.0,0.8333333333333334,6,1,0,6.0,1.6666666666666667,73.55535610516866,220.66606831550598
ns_2-w_128-opd_2-3,,0,3,3,1.0,1.0,6,0,0,7.333333333333333,1.6666666666666667,70.51686398188274,211.5505919456482
ns_2-w_128-opd_2-4,,0,3,3,1.0,0.6666666666666666,4,1,0,5.333333333333333,2.0,215.46971146265665,646.40913438797
ns_2-w_128-opd_2-5,,0,3,3,0.6666666666666666,0.6666666666666666,2,0,0,2.6666666666666665,0.6666666666666666,187.44235889116922,562.3270766735077
ns_2-w_128-opd_3-0,,0,3,3,0.3333333333333333,0.3333333333333333,1,0,0,1.3333333333333333,1.3333333333333333,488.79455184936523,1466.3836555480957
ns_2-w_128-opd_3-1,,0,3,3,1.0,0.3333333333333333,1,2,0,8.333333333333334,2.3333333333333335,74.88056826591492,224.64170479774475
ns_2-w_128-opd_3-2,,0,3,3,0.6666666666666666,0.6666666666666666,3,0,0,6.333333333333333,1.6666666666666667,79.94339577356975,239.83018732070923
ns_2-w_128-opd_3-3,,0,3,3,1.0,1.0,3,0,0,5.333333333333333,1.0,73.65178163846333,220.95534491539001
ns_2-w_128-opd_3-4,,0,3,3,0.6666666666666666,0.6666666666666666,2,0,0,3.6666666666666665,1.0,353.7098009586334,1061.1294028759003
ns_2-w_128-opd_3-5,,0,3,3,1.0,0.8888888888888888,6,2,0,7.0,1.6666666666666667,76.42468063036601,229.27404189109802
ns_2-w_128-opd_4-0,,0,3,3,0.6666666666666666,0.6666666666666666,2,0,0,5.333333333333333,1.6666666666666667,203.00810106595358,609.0243031978607
ns_2-w_128-opd_4-1,,0,3,3,1.0,0.6666666666666666,2,2,0,7.0,1.6666666666666667,70.0492832660675,210.14784979820251
ns_2-w_128-opd_4-2,,0,3,3,1.0,0.6666666666666666,2,2,0,7.0,1.6666666666666667,82.39662218093872,247.18986654281616
ns_2-w_128-opd_4-3,,0,3,3,1.0,0.6666666666666666,3,2,0,8.333333333333334,2.3333333333333335,99.13620861371358,297.40862584114075
ns_2-w_128-opd_4-4,,0,3,3,0.6666666666666666,0.6666666666666666,2,0,0,4.666666666666667,1.6666666666666667,213.64518745740256,640.9355623722076
ns_2-w_128-opd_4-5,,0,3,3,0.3333333333333333,0.3333333333333333,1,0,0,7.0,2.3333333333333335,80.8253059387207,242.4759178161621
ns_2-w_128-opd_5-0,,0,3,3,0.6666666666666666,0.6666666666666666,2,0,0,7.0,1.6666666666666667,97.3113173643748,291.9339520931244
ns_2-w_128-opd_5-1,,0,3,3,1.0,0.6666666666666666,2,1,0,6.666666666666667,1.6666666666666667,79.94477049509685,239.83431148529053
ns_2-w_128-opd_5-2,,0,3,3,0.6666666666666666,0.6666666666666666,3,0,0,4.0,1.6666666666666667,383.708660920461,1151.125982761383
ns_2-w_128-opd_5-3,,0,3,3,1.0,1.0,3,0,0,6.333333333333333,1.6666666666666667,70.42795825004578,211.28387475013733
ns_2-w_128-opd_5-4,,0,3,3,0.6666666666666666,0.6666666666666666,4,0,0,6.0,1.6666666666666667,69.6166381041209,208.84991431236267
ns_2-w_128-opd_5-5,,0,3,3,1.0,1.0,4,0,0,7.333333333333333,1.3333333333333333,56.84423955281576,170.53271865844727
ns_5-w_128-opd_2-0,,0,6,3,1.0,1.0,3,0,0,7.0,1.3333333333333333,66.59034315745036,199.77102947235107
ns_5-w_128-opd_2-1,,0,6,3,1.0,0.6666666666666666,6,1,0,7.333333333333333,2.0,79.24926900863647,237.74780702590942
ns_5-w_128-opd_2-2,,0,6,3,0.6666666666666666,0.6666666666666666,6,0,0,3.6666666666666665,0.6666666666666666,201.49549873669943,604.4864962100983
ns_5-w_128-opd_2-3,,0,6,3,1.0,0.5833333333333334,4,2,0,8.0,2.3333333333333335,98.3644380569458,295.0933141708374
ns_5-w_128-opd_2-4,,0,6,3,1.0,1.0,3,0,0,6.0,1.0,67.21429785092671,201.64289355278015
ns_5-w_128-opd_2-5,,0,6,3,0.6666666666666666,0.6666666666666666,2,0,0,5.0,1.3333333333333333,201.57373293240866,604.721198797226
ns_5-w_128-opd_3-0,,0,6,3,0.6666666666666666,0.6666666666666666,2,0,0,8.0,2.0,77.70783933003743,233.1235179901123
ns_5-w_128-opd_3-1,,0,6,3,0.6666666666666666,0.6666666666666666,2,0,0,6.666666666666667,1.6666666666666667,66.89022461573283,200.6706738471985
ns_5-w_128-opd_3-2,,0,6,3,1.0,1.0,7,0,0,7.0,1.3333333333333333,73.11026008923848,219.33078026771545
ns_5-w_128-opd_3-3,,0,6,3,0.3333333333333333,0.3333333333333333,1,0,0,8.333333333333334,2.3333333333333335,71.10151251157124,213.30453753471375
